Kendujhar,Balarampur,7.74,835.0,439,235,157,46,29,57,34.4,191,148,31,0.36,0,53.017642741517996,2
Jharsuguda,Brajrajnagar,7.4,290.0,137,70,30,20,5,30,3.6,77,35,30,0.14,1,13.850124922975729,0
Balangir,Jamut,8.06,1680.0,1035,269,258,44,39,191,256.0,315,277,74,0.46,0,225.78880953654664,3
Sambalpur,Rairakhol (rampu),8.11,740.0,350,302,189,52,42,22,0.9,231,79,38,0.6,0,43.72290370132611,1
Jharsuguda,Ram kumar Chawk,7.86,600.0,289,254,150,72,18,23,2.8,224,87,1,0.21,1,23.042608344181133,0
Kendujhar,Anandapur,7.67,950.0,507,390,181,120,22,49,1.6,221,158,49,0.13,0,18.679632743151174,0
Angul,Panchmahala,8.04,1200.0,635,270,285,24,51,150,1.3,348,182,56,1.36,0,80.43203747151482,3
Boudh,Boudh,7.62,1450.0,728,435,362,56,72,131,3.8,442,143,105,0.54,0,42.75985096987612,1
Balasore,Bhalukasuni,8.01,75.0,81,35,29,10,2,15,0.5,35,27,0,0.16,1,16.924670851239622,0
Khordha,B-34 Ganga Nagar,7.6,310.0,156,84,111,12,13,29,4.5,135,20,11,0.05,1,12.561792264710467,0
Ganjam,Cheramaria,8.3,750.0,384,157,300,24,24,92,1.0,366,49,15,0.76,0,51.450897713175046,2
Jajpur,Duburi,7.87,500.0,236,150,225,25,21,35,1.1,275,12,6,0.46,0,32.99302390024051,1
Bargarh,Kalapani,7.31,560.0,292,147,178,31,17,46,26.0,217,31,36,0.31,0,39.42903007859944,1
Kandhamal,Lingagada,8.0,500.0,268,184,129,51,13,27,5.8,154,94,2,0.1,1,20.28792180079293,0
Gajapati,Madhuramba,8.1,340.0,156,126,94,28,13,19,1.8,160,24,2,0.36,1,29.638921099684485,1
Sambalpur,Parmanpur,8.3,680.0,331,84,269,13,12,101,0.7,304,41,1,3.6,0,183.8170025590317,3
Angul,Tentulai,7.91,1680.0,830,565,450,50,107,125,1.3,549,222,56,1.11,0,73.10760965893638,2
Balasore,Kunchibenia,7.74,190.0,98,79,33,24,5,3,0.9,41,34,5,0.16,1,15.529246256061114,0
Bargarh,Sulsulia,7.58,850.0,536,402,218,69,56,62,2.0,266,127,90,0.27,0,26.513747075058802,1
Rayagada,Shirikona,7.52,650.0,321,260,277,59,27,31,3.1,338,32,3,0.29,0,24.992879758345442,0
Cuttack,Gopapur,8.01,576.0,334,220,210,34,33,54,0.1,256,82,6,0.47,0,35.15652278517522,1
Angul,Durgapur 1,7.84,1190.0,610,500,340,94,64,42,2.2,415,158,46,0.67,0,49.24296317241805,1
Boudh,Poulam 2,8.14,460.0,235,200,158,48,19,5,11.8,193,33,23,0.29,1,35.20629721053945,1
Gajapati,Chandragiri,7.9,800.0,436,222,136,34,33,65,28.4,166,152,42,1.24,0,91.44137291298529,3
Jharsuguda,Sahaspur,7.81,350.0,181,159,75,44,12,15,0.5,124,57,9,0.17,1,17.572263660363483,0
Sonepur,Antarda,8.02,810.0,446,177,158,54,10,71,34.0,193,133,48,0.9,0,79.3170951721452,3
Nayagarh,Kishore Pra,7.83,1650.0,856,591,267,181,34,101,5.3,326,309,66,0.35,0,36.32869596943314,1
Khordha,Khurda,7.19,340.0,172,114,116,32,8,21,4.2,142,33,4,0.08,1,10.414092095702864,0
Bhadrak,Betaligaon,8.44,750.0,363,134,67,26,17,100,4.5,70,155,95,0.18,1,26.889964950238852,1
Boudh,Nuapada 1,8.22,590.0,259,280,237,30,50,4,1.8,289,19,11,1.2,0,73.62158896024516,2
Bargarh,Mithapali,8.24,730.0,362,153,337,26,22,85,0.9,411,17,10,0.9,0,57.410767180199606,2
Kandhamal,Phiringia-i,8.02,290.0,149,97,118,25,9,18,4.4,142,20,3,0.12,1,19.230820877124298,0
Ganjam,Haldiapadar,8.3,1600.0,881,244,400,35,38,273,4.2,488,240,52,0.88,0,62.34220507237948,2
Ganjam,Suramani,8.01,2950.0,1459,1106,414,96,210,149,6.1,505,653,97,0.49,0,58.203091160797264,2
Nabarangpur,Bhaskel-dam sit,7.63,630.0,307,233,203,52,25,23,12.2,248,52,21,0.35,0,34.915391538071155,1
Ganjam,Golabandha,7.78,1550.0,813,563,166,124,61,80,6.6,203,374,68,0.29,0,34.49942204548742,1
Sonepur,Samae aichuan,8.36,530.0,266,187,131,37,23,34,3.0,136,53,39,0.59,1,44.81288406349659,1
Balangir,Bairasar,7.9,1480.0,761,483,122,100,57,111,3.2,149,337,79,0.55,0,44.27902519603157,1
Ganjam,Golanthara,7.97,900.0,457,279,181,55,34,68,0.9,221,160,30,0.27,1,26.73091080128741,1
Sonepur,Saledi,8.14,890.0,456,312,92,56,42,51,17.0,113,181,54,0.38,0,45.54206544509066,1
Balangir,Belpara,8.24,600.0,291,214,219,40,28,40,1.1,268,20,30,1.51,0,86.54149351948796,3
Khordha,B-20 Palasuni (NH-5),7.74,510.0,260,198,165,48,19,24,1.3,201,43,26,0.17,1,18.596878935243566,0
Rayagada,Kaliapada,7.07,170.0,82,54,59,10,7,12,1.1,72,15,0,0.5,1,26.047258600890977,1
Balangir,Jorpada,8.09,440.0,203,174,166,36,21,18,1.9,202,23,5,0.91,1,56.599895994228106,2
Dhenkanal,Kandarsingha,7.31,4420.0,2335,1945,85,497,171,118,2.9,104,1410,85,0.75,0,68.55370966185174,2
Jagatsinghpur,Balikuda,7.94,390.0,208,29,153,4,5,70,2.2,187,26,8,0.55,1,36.79070173680724,1
Bhadrak,Durgapur,8.5,1006.0,572,213,290,54,19,77,97.8,337,148,45,0.19,0,98.10083838643727,3
Boudh,Manamunda,8.03,290.0,153,130,94,44,5,4,1.3,115,24,18,0.32,1,26.499519979892312,1
Kandhamal,G.Udaigiri,7.9,600.0,319,179,191,61,6,55,1.8,228,79,4,0.11,1,16.982596122193836,0
Bargarh,Kusanpur,7.45,270.0,877,466,153,111,45,171,4.0,187,375,80,0.61,0,43.55403907243099,1
Angul,Bamur,7.8,470.0,204,187,154,30,27,20,1.1,188,42,18,0.97,1,56.78477635150186,2
Ganjam,Nuagaon,8.11,900.0,489,340,324,61,46,55,22.0,395,90,22,0.51,0,56.16289515895519,2
Koraput,Burja,7.37,640.0,306,172,139,39,18,29,38.2,170,98,1,0.11,0,39.58342821082617,1
Nuapada,Sahipala,8.3,1390.0,739,255,515,59,26,198,5.2,616,149,0,0.08,0,24.813319404570148,0
Nayagarh,Adakata,7.12,500.0,246,172,109,32,23,34,1.8,133,76,14,0.27,1,18.30822738161047,0
Bargarh,Uttam,7.15,780.0,484,245,282,54,27,68,56.0,344,75,35,0.42,0,67.26671836527666,2
Bargarh,Remenda,7.49,640.0,286,157,144,33,18,57,4.0,175,60,29,0.48,1,32.79308099090371,1
Angul,Amna,8.21,680.0,321,205,300,20,38,60,2.8,366,8,13,1.33,0,79.68441273464278,3
Koraput,Sasanhandi-ii,7.29,130.0,61,54,55,10,7,3,1.1,67,7,0,0.13,1,10.364850124979586,0
Sonepur,Kartanga,8.16,270.0,131,109,85,29,9,10,2.0,103,18,12,0.72,1,46.878704970340884,1
Sambalpur,Naxapali,8.05,1890.0,883,679,368,71,123,96,2.9,449,270,92,1.0,0,71.76734555588673,2
Balasore,Sunhat,8.56,650.0,303,243,195,77,12,27,15.1,209,56,41,0.19,0,36.82599053149795,1
Cuttack,Belasahi,7.09,1010.0,537,259,331,68,22,65,58.0,404,74,53,0.2,0,58.060619967240086,2
Angul,Sendhogram,7.81,820.0,428,200,245,24,34,95,2.2,299,82,44,1.59,0,88.1178276563929,3
Balasore,Mitrapur,8.03,100.0,73,45,33,12,4,10,1.1,41,24,2,0.12,1,15.83995376986603,0
Sambalpur,Dhanakauda,7.36,620.0,307,223,125,30,36,34,6.9,152,77,48,0.55,1,38.39806040345013,1
Ganjam,Nuapalli,8.03,450.0,247,198,138,37,26,23,1.4,168,66,12,0.36,1,30.218228748729466,1
Ganjam,Narendrapur,8.02,350.0,200,178,124,45,16,12,0.4,151,44,9,0.29,1,25.360392425424788,1
Ganjam,Mujhagarh,7.96,975.0,549,198,190,47,20,143,2.0,232,197,27,0.32,0,28.913504545882986,1
Nabarangpur,Sonamasigan,7.89,440.0,209,223,199,40,30,4,0.8,243,12,3,0.14,1,18.649493698940013,0
Malkangiri,M.V.9,7.67,690.0,340,262,252,50,34,33,3.7,307,43,26,0.15,0,20.413269191959078,0
Ganjam,Khalikot,7.97,770.0,424,259,224,47,34,68,1.7,273,112,28,0.24,0,25.775717985143977,1
Nuapada,Patparpalli,8.3,340.0,167,122,129,37,7,18,3.3,154,20,6,0.39,1,33.65724275872728,1
Khordha,B-05 Rath Road,7.9,580.0,307,198,209,38,25,33,14.6,255,50,21,0.25,0,33.9494603418024,1
Malkangiri,Korukonda 1,7.87,1090.0,546,356,375,58,52,49,52.5,458,59,51,0.21,0,63.120893102332694,2
Nuapada,Somarsingh,8.3,1030.0,551,403,299,94,40,48,7.2,357,166,21,0.07,0,26.41173760825503,1
Sambalpur,Gargarbahal,8.02,400.0,181,130,154,45,5,14,4.5,188,17,3,0.29,1,27.599066410565367,1
Gajapati,Ladruma,8.14,300.0,144,116,102,24,13,14,2.0,124,29,1,0.13,1,19.15937331321433,0
Balangir,Ampali(Rampur Ampali),8.28,410.0,227,114,78,30,10,28,17.9,95,68,27,0.4,0,44.80071986033308,1
Sonepur,Gahmaripali,7.81,470.0,233,135,119,33,13,43,4.0,146,68,1,0.45,1,33.43193155517287,1
Mayurbhanj,Kherna,8.15,430.0,224,167,143,27,24,20,1.5,174,50,16,0.13,1,20.06012135091738,0
Sambalpur,Taipali,8.16,470.0,229,186,194,39,22,17,2.9,237,17,15,0.38,1,33.20065098074514,1
Puri,Nimapara(Patapur),7.94,390.0,207,122,129,33,10,27,6.9,154,43,12,0.13,1,21.291360402289637,0
Sonepur,Arjunpur,7.28,870.0,446,198,254,48,19,80,26.0,310,118,3,0.68,0,57.679973560541164,2
Mayurbhanj,Kaptipada,8.1,300.0,174,124,109,30,12,20,2.9,134,24,20,0.24,1,24.826420254080332,0
Sambalpur,Paruabhari,7.79,1190.0,542,321,179,76,32,90,6.2,219,179,50,1.0,0,64.06938552104924,2
Kendujhar,Muktapur,8.14,375.0,211,165,117,40,16,21,0.3,143,53,10,0.48,1,35.15887662161402,1
Puri,Delang,7.81,1130.0,550,265,269,63,28,72,57.3,328,120,49,0.19,0,63.27602401600689,2
Khordha,B-21 Haridaspur,7.76,400.0,207,143,127,40,10,21,6.7,155,38,15,0.19,1,22.61242313493691,0
Sambalpur,Baijamunda,7.88,1550.0,783,505,341,57,89,105,1.9,416,256,71,1.1,0,71.22298618134226,2
Koraput,Soguru,6.71,220.0,112,79,85,18,8,12,4.1,104,19,0,0.11,1,7.243798346267185,0
Nuapada,Deobahal,8.0,520.0,277,250,165,67,19,3,5.3,197,40,46,0.24,1,27.425375200574475,1
Balasore,Bhagabondh,8.3,850.0,420,223,195,48,26,61,51.0,238,117,35,0.27,0,65.57973444208669,2
Balangir,Chhatamakna,7.4,520.0,250,194,229,50,17,22,6.5,280,20,-3,0.8,0,49.31229852331335,1
Sambalpur,Sason 1,7.95,380.0,186,144,139,24,20,17,3.7,170,14,22,0.51,1,37.48064671805109,1
Kalahandi,Moter,8.02,460.0,227,165,205,46,12,24,8.2,250,14,0,0.74,0,52.328919053251695,2
Dhenkanal,Dhaulpur,8.2,1300.0,710,465,240,110,46,83,0.8,293,184,142,0.67,0,50.28526187688174,2
Dhenkanal,Parjang1,8.03,580.0,303,175,155,50,12,49,2.8,189,61,35,0.91,1,56.635545193189756,2
Kalahandi,Baldiamal,7.48,1000.0,496,365,340,46,61,59,5.0,415,87,35,0.71,0,48.74658286764958,1
Sambalpur,Bhabanipali,7.8,880.0,392,339,299,54,50,25,1.8,364,29,50,0.91,0,57.466372042614495,2
Ganjam,Patrapur,8.01,650.0,294,228,210,49,26,0,0.0,256,75,19,0.58,0,39.937438695468444,1
Ganjam,Pochilima,7.97,930.0,511,213,176,51,21,85,44.0,215,160,45,0.23,0,55.6208283835417,2
Nuapada,Gotama,8.3,570.0,321,173,180,39,18,50,3.0,216,20,86,0.46,1,38.18883590241319,1
Nuapada,Kurumpuri,8.1,1310.0,769,367,278,43,62,69,110.4,333,261,60,0.19,0,107.36254989772083,3
Puri,Chandanpur,7.47,350.0,201,135,159,41,9,19,9.0,194,24,4,0.12,1,18.584176121157878,0
Kendujhar,Kendeiposhi,8.24,360.0,203,150,117,34,16,25,0.5,143,50,8,0.86,1,53.92193161744331,2
Sambalpur,Remerha,8.12,530.0,264,188,182,48,17,27,3.5,223,38,21,0.44,1,36.01301845440828,1
Mayurbhanj,Bahalda Road(kona),8.06,560.0,300,230,170,24,41,20,4.0,207,55,54,0.54,1,41.96271840999815,1
Koraput,Dumuriput,7.18,110.0,52,48,45,6,8,2,1.1,55,7,0,0.06,1,6.091274228504741,0
Cuttack,Brahmanojarilo,7.19,230.0,118,70,58,22,4,20,0.8,70,32,5,0.06,1,6.189910562678446,0
Bargarh,Larambha,7.47,310.0,195,98,114,23,10,39,4.0,139,26,24,0.18,1,17.35277794053004,0
Nuapada,Ranipur,8.0,1210.0,624,296,469,22,57,141,3.3,561,87,38,0.52,0,42.81537858865202,1
Cuttack,Nuagarh,6.9,320.0,168,125,91,30,12,7,15.3,111,22,27,0.16,0,20.118246495802275,0
Bargarh,Kharmanda,7.01,1980.0,901,544,257,152,39,146,2.0,314,329,79,0.28,0,23.728868118869727,0
Cuttack,Khannagar,6.54,500.0,254,179,100,48,15,30,5.5,122,79,17,0.07,1,6.493367845304401,0
Balangir,Jogisarda,8.22,360.0,209,119,151,54,-4,31,1.0,184,33,4,0.65,1,43.25192434029433,1
Malkangiri,M.V1- 19,7.77,540.0,262,213,202,56,18,21,3.7,247,40,2,0.4,0,31.623830143813564,1
Kendrapara,Duhuria,7.42,1530.0,804,299,178,48,44,210,1.7,217,310,85,0.16,0,19.135104148710848,0
Sambalpur,Jujumura,8.05,820.0,397,302,204,69,32,36,3.9,249,74,57,0.71,0,50.39733911372761,2
Sundargarh,R-01 Jalda C-Block,8.17,760.0,398,270,192,45,38,47,5.6,234,82,65,0.99,1,65.79929628752183,2
Gajapati,Applanandupeta,8.05,680.0,358,152,213,18,26,60,30.5,260,68,28,0.9,0,77.37134398270922,3
Cuttack,Jagatpur 2,7.03,660.0,351,275,145,80,18,21,8.5,177,53,84,0.12,0,16.402974941529482,0
Cuttack,Sekh bazar,6.73,230.0,119,110,91,22,13,7,2.1,111,17,3,0.23,1,12.078270549171428,0
Khordha,B-45 Delta Square,7.13,380.0,209,94,61,22,9,39,7.9,74,70,24,0.07,1,12.006730329690798,0
Bargarh,Gaisilet3,7.36,2880.0,1482,549,248,54,102,403,3.0,302,675,97,0.8,0,56.1374143675433,2
Ganjam,Kukudahandi,8.07,340.0,195,132,148,37,10,24,8.0,180,27,1,0.17,1,25.15534447294732,1
Rayagada,Chakunda,7.11,430.0,221,125,188,35,9,41,0.9,229,22,1,0.39,1,22.398550882159725,0
Malkangiri,Khairput1,7.73,770.0,362,287,158,75,24,35,2.5,193,107,24,0.26,1,24.787613746141012,0
Bargarh,Jamurda,7.34,420.0,221,132,129,40,7,31,10.0,157,26,30,0.33,1,27.986491137643977,1
Cuttack,Telengapentha,7.3,510.0,265,154,154,48,8,33,10.4,187,50,24,0.12,1,18.44387275943206,0
Sundargarh,R-09 Power House Road,8.07,570.0,292,216,159,47,24,29,4.1,194,53,40,0.22,1,26.185219886798016,1
Angul,Jagannathpur,7.62,570.0,277,225,195,36,33,22,5.8,238,56,8,0.18,1,22.275453576403127,0
Mayurbhanj,Rajabasa,8.33,400.0,247,178,185,56,10,20,5.0,226,38,7,0.26,1,29.95555889551504,1
Puri,Shree Vihar,7.88,230.0,129,99,96,18,13,15,1.7,117,17,6,0.16,1,18.015945490163116,0
Dhenkanal,Mathakaragola,7.22,140.0,67,60,40,20,2,2,1.9,49,17,0,0.13,1,10.176366276938685,0
Mayurbhanj,Shamakhunta,8.25,440.0,242,203,157,46,22,20,3.0,192,57,15,0.23,1,27.043075004450927,1
Jharsuguda,Panchagaon,7.77,160.0,90,60,35,22,1,14,1.3,60,30,3,0.33,1,23.779293638198045,0
Angul,Kulad,7.53,2880.0,1505,900,350,140,134,244,5.2,427,758,15,1.48,0,95.42858814252119,3
Bhadrak,Sabrang,8.44,450.0,267,163,157,26,24,21,8.2,180,29,20,0.89,1,63.26506518440397,2
Puri,Gaudabadasahi,7.8,950.0,455,292,250,36,50,66,12.0,305,101,40,0.15,0,28.806096699752075,1
Balasore,Baband,8.25,920.0,464,233,181,30,39,82,24.7,221,163,55,0.39,0,52.197181696908864,2
Bargarh,Bhatli 1,7.03,680.0,328,196,149,54,15,52,6.0,181,75,37,0.29,1,21.78301435305127,0
Sambalpur,Maltisubanpur,8.21,920.0,455,356,283,75,41,31,27.6,346,74,36,0.24,0,48.10121857572242,1
Malkangiri,Somnathpur 1,7.87,460.0,227,188,204,40,22,22,1.7,249,14,5,0.63,0,41.73001761687099,1
Jharsuguda,Jamkani(Arda),7.15,950.0,457,299,35,88,19,74,4.5,150,203,52,0.41,0,28.450350752354183,1
Nuapada,Padmapur,8.2,610.0,308,214,211,41,27,40,0.6,253,69,6,0.36,0,31.552887083612482,1
Bhadrak,Adasasan,8.09,365.0,295,114,105,32,9,21,1.6,128,49,2,0.42,1,32.12690477464189,1
Puri,ITI Chhak,7.91,1200.0,533,317,254,79,29,72,25.1,310,124,52,0.09,0,36.06081715222035,1
Kendujhar,Ghatgaon,7.9,715.0,369,255,166,40,38,46,6.2,203,105,35,0.17,1,25.05880256225841,1
Kandhamal,Dubagarh,8.2,1050.0,582,107,407,29,9,155,59.2,487,89,3,0.15,0,64.41800242401806,2
Dhenkanal,Balrampur,7.92,290.0,140,110,115,28,10,13,2.8,140,15,2,0.24,1,22.983186417573627,0
Angul,Tubey,7.84,600.0,298,210,185,28,34,40,1.3,226,72,12,0.36,1,29.24144061792647,1
Kalahandi,Narla,7.72,950.0,481,380,195,50,62,41,3.9,238,163,45,0.82,0,54.84247886414205,2
Boudh,Udaypyr,8.27,700.0,340,325,311,66,39,9,2.4,379,26,11,0.88,0,59.68938301891011,2
Cuttack,Nimpur,7.01,470.0,237,164,139,52,8,28,6.1,170,40,20,0.05,1,9.537188481555356,0
Bargarh,Kharmanda,7.75,1180.0,559,314,213,67,35,98,11.0,260,153,67,3.08,0,165.5452661876938,3
Koraput,Bajiguda,7.06,200.0,95,59,45,22,1,9,6.3,55,29,1,0.09,1,10.244749583708016,0
Nayagarh,Takara,8.19,750.0,344,282,200,42,44,38,5.0,244,86,27,0.57,1,45.98823625231639,1
Puri,Garapada,7.67,1430.0,759,377,498,47,68,120,39.0,608,110,34,0.22,0,53.74269662666924,2
Sambalpur,Bamra,7.78,1440.0,712,474,214,154,22,89,5.7,261,220,93,0.27,0,30.547293769532043,1
Kendujhar,Udaipur,7.72,155.0,96,55,49,14,5,16,0.7,60,26,5,0.12,1,13.187544597658007,0
Bhadrak,Balipatna,8.3,290.0,165,119,100,38,6,20,0.3,122,41,10,0.72,1,46.8935642943614,1
Angul,Kumunda 1,7.91,710.0,367,210,130,38,28,63,2.8,159,82,75,0.64,1,43.97910926111324,1
Bargarh,Bheden 1,7.05,1220.0,611,446,144,115,38,59,2.0,175,264,48,0.73,0,43.35044936607286,1
Mayurbhanj,Krishnachandrapur,7.44,165.0,134,54,57,10,7,20,5.0,70,33,0,0.11,1,13.675354212608804,0
Malkangiri,Kumbharguda,7.85,440.0,224,168,194,58,6,23,1.3,237,17,2,0.47,1,32.867631193183534,1
Gajapati,Adaba,7.99,300.0,136,116,92,18,17,13,1.8,112,26,5,0.23,1,22.61165399604923,0
Nayagarh,Durgaprasad,7.87,1500.0,808,510,157,87,72,100,3.5,192,366,80,1.48,0,89.12769897737802,3
Nabarangpur,Papadahandi1,7.75,840.0,421,277,270,71,24,48,29.6,329,62,25,0.4,0,51.844180233836795,2
Koraput,Boriguma,7.5,230.0,114,85,84,29,3,12,3.3,102,17,0,0.13,1,14.026545828065114,0
Ganjam,Surangi,8.27,920.0,484,264,224,65,25,48,57.0,273,126,30,0.32,0,72.51633727023982,2
Khordha,B-42 Kargil Basti,6.98,480.0,242,129,143,20,19,47,4.7,174,63,3,0.07,1,9.393946054559658,0
Mayurbhanj,Kendumundi,7.51,370.0,180,181,82,39,20,1,0.1,100,70,1,0.15,1,14.298632852690522,0
Bargarh,Jagalpet,7.78,1760.0,816,446,262,88,55,135,31.0,320,261,88,3.54,0,204.87882068012334,3
Khordha,B-02 Samantarapur,7.74,320.0,159,114,99,26,12,18,3.9,121,28,12,0.29,1,24.776237759260823,0
Sundargarh,Rangiamunda,7.92,330.0,173,101,75,29,7,23,1.9,92,48,19,0.18,1,19.284982678913565,0
Nayagarh,Darpanarayanpur,7.86,230.0,109,64,30,14,7,17,3.5,36,45,6,0.1,1,15.604442330080277,0
Sambalpur,Baragoan,8.34,570.0,257,233,216,67,16,11,7.7,217,19,6,0.43,0,40.77928428348104,1
Sambalpur,Amlipani,7.96,300.0,133,112,119,28,10,10,1.6,146,7,4,0.53,1,36.10705494261639,1
Ganjam,Ratanpur,8.1,400.0,232,137,153,41,8,37,3.2,186,41,11,0.26,1,26.17750657589902,1
Kendujhar,Patilo,8.08,650.0,353,215,181,40,28,36,25.3,221,98,18,0.21,0,41.719645146288805,1
Puri,Grand Road,7.98,1400.0,580,292,283,63,33,94,47.3,346,163,10,0.04,0,50.756768880748446,2
Khordha,B-14 Rasulgarh,7.64,460.0,239,172,154,44,15,24,1.2,188,33,30,0.17,1,17.240983567116345,0
Koraput,Khaliaguda,7.03,140.0,64,59,59,8,10,3,3.5,72,5,0,0.1,1,8.749153645778055,0
Nayagarh,Gholahandi,7.79,260.0,123,99,104,20,12,14,0.6,127,14,1,0.33,1,24.449483353557078,0
Gajapati,Kirema,7.87,520.0,250,207,82,40,26,22,2.9,101,105,4,0.16,1,20.472505906491897,0
Ganjam,Kalamb,8.3,2200.0,1180,370,590,71,47,210,148.8,720,291,59,0.11,0,134.87241987423073,3
Balangir,Gaintala,8.12,1010.0,528,328,122,70,38,71,15.3,149,186,75,0.52,0,50.996143705435955,2
Nabarangpur,Udaipur,7.74,730.0,378,208,250,60,14,22,62.9,305,55,14,0.33,0,71.78581737158211,2
Jagatsinghpur,Raghunathpur,7.96,360.0,171,115,120,29,10,12,20.1,146,22,6,0.11,0,30.016224447540985,1
Cuttack,Manguli,7.24,1320.0,645,363,300,40,64,109,34.5,366,167,52,0.39,0,53.75424973046811,2
Jharsuguda,Bhikhampali,7.8,590.0,284,204,150,40,25,39,1.1,176,69,23,0.71,1,44.72666762336693,1
Kendujhar,Malliposi,7.61,225.0,136,65,54,16,6,21,9.0,66,43,8,0.12,1,18.600862728514794,0
Kendrapara,Jamdhar,7.63,2510.0,1325,204,302,24,35,470,4.0,369,536,75,0.22,0,26.03778650412952,1
Angul,Thakurgarh 1,7.87,910.0,438,263,284,53,32,86,1.0,346,89,39,0.89,0,55.33647072992551,2
Bargarh,Kantabahal,7.73,1000.0,473,279,272,38,45,96,1.0,332,98,33,0.62,0,42.10120876812955,1
Cuttack,Balikuda 2,6.93,620.0,308,239,182,54,25,32,2.8,223,50,35,0.12,1,11.342889707462005,0
Puri,Sorbodaya Nagar,8.06,1100.0,503,243,216,53,27,87,20.6,264,136,50,0.07,0,32.222057502780245,1
Puri,Rebananuagaon,8.13,1670.0,926,260,319,51,32,215,81.8,382,224,135,0.08,0,80.0345310909185,3
Koraput,Mundaguda,6.86,100.0,51,40,35,12,3,3,1.1,43,10,0,0.16,1,7.863350200128679,0
Puri,Gokhara,7.78,250.0,133,71,67,22,4,20,7.3,80,38,3,0.14,1,19.708438945399312,0
Kendujhar,Gajitangri,7.31,200.0,92,60,44,16,5,10,5.4,54,29,1,0.19,1,16.546391032265426,0
Sambalpur,Goudpalli,8.27,650.0,311,223,168,55,21,39,3.9,205,79,12,0.36,1,34.2972690028834,1
Jharsuguda,Katarbaga,7.55,300.0,187,124,145,20,18,30,9.0,170,25,9,0.36,1,30.769766630238465,1
Angul,Samal,8.08,580.0,282,125,200,20,18,72,3.5,244,21,28,1.52,0,86.26457825793943,3
Bargarh,kulunda,7.35,560.0,302,152,149,38,13,53,19.0,181,54,36,0.34,0,35.827659704549454,1
Sambalpur,Dandeipalli,7.9,300.0,131,102,100,22,11,10,4.4,121,12,11,0.45,1,33.798292162671885,1
Kendrapara,Daliji,7.89,1620.0,863,90,394,12,15,321,9.2,480,186,85,0.41,0,38.30377973023884,1
Khordha,B-12 Laxmi Sagar,7.69,430.0,238,119,121,32,9,35,11.9,148,50,27,0.21,1,26.638198875905506,1
Sundargarh,R-38 Kalunga,8.24,340.0,173,152,77,51,6,6,2.4,94,53,9,0.23,1,25.023410285433506,1
Nuapada,Junen,8.12,1630.0,925,362,644,88,34,126,139.0,770,119,42,0.22,0,130.19058570152032,3
